name,address_line_1,city,state,zipcode,phone,email,website,hours
South Gabrielborough Medical Center,836 Reid Mountain Apt. 914,South Gabrielborough,WI,07566,9469377398,marcusbrown@example.net,http://www.caldwell-johnson.com/,"Mo - Fr 8:00 - 16:00, Sa - Su Closed"
Masonport Memorial Hospital,71849 Jamie Garden,Masonport,NC,64875,2505011386,vgoodman@example.com,http://www.hudson.org/,"Mo - Fr 7:00 - 18:00, Sa - Su Closed"
South Victoria Health Center,13896 John Divide,South Victoria,CO,68708,1848318199,jessehahn@example.com,https://www.smith.com/,"Mo - Fr 10:00 - 16:00, Sa - Su Closed"
West Alexis Health,573 Barker Loop Apt. 046,West Alexis,AR,49747,5938438402,hturner@example.net,https://patterson.com/,"Mo - Fr 7:00 - 16:00, Sa - Su Closed"
Ashleyburgh Group,88108 Matthew Wells,Ashleyburgh,TN,17386,8103543487,steven66@example.org,https://hart.biz/,"Mo - Fr 7:00 - 19:00, Sa - Su Closed"
Caitlinton Group,6929 Tonya Expressway Suite 091,Caitlinton,PA,06085,4750842507,andrea36@example.com,https://thompson.com/,Mo - Su 8:00 - 19:00
Hahnside Memorial Hospital,4505 Jose Stravenue Suite 035,Hahnside,OR,01062,2731250225,foxtravis@example.net,https://www.watson-king.org/,"Mo - Fr 8:00 - 16:00, Sa - Su Closed"
Conleyfurt Group,11450 Charles Bridge Suite 034,Conleyfurt,TN,46151,3310403218,nwilson@example.net,http://pierce-russo.com/,"Mo - Fr 7:00 - 17:00, Sa - Su Closed"
East Victoria University Medical Group,628 Danny Ways,East Victoria,KY,60282,8547900472,tiffanykrueger@example.org,https://brooks-moore.com/,"Mo - Fr 9:00 - 18:00, Sa - Su Closed"
North John Medical,24502 John Brooks,North John,CA,03091,8627816998,fordmelissa@example.org,http://www.wright-monroe.com/,"Mo - Fr 8:00 - 19:00, Sa - Su Closed"
Perezmouth University Medical Group,893 Dominguez Island,Perezmouth,NC,83706,6111312054,joshuachristensen@example.com,https://parker.com/,Mo - Su 10:00 - 18:00
North Brandyshire Clinic,4827 Norris Mountain,North Brandyshire,NM,22788,3188687872,qwong@example.net,http://www.wade-hayes.com/,"Mo - Fr 9:00 - 19:00, Sa - Su Closed"
Josephtown Clinic,325 Mendoza Station,Josephtown,VT,29439,1442854810,samantha36@example.org,https://www.rios.com/,Mo - Su 10:00 - 16:00
Calebberg Medical Clinic,9815 Bailey Manors,Calebberg,VT,94014,8793341942,douglas99@example.net,http://tapia-webster.com/,Mo - Su 9:00 - 19:00
Ryanborough Memorial Hospital,607 Julie Course Suite 550,Ryanborough,AZ,80567,4624169503,seanruiz@example.com,https://moore.com/,"Mo - Fr 10:00 - 16:00, Sa - Su Closed"
North Alexandra Clinic,361 Peck Trail,North Alexandra,PR,80703,5640930343,simmonsmorgan@example.org,http://pacheco.org/,"Mo - Fr 8:00 - 17:00, Sa - Su Closed"
Charlesside Health,5099 Tony Landing Apt. 264,Charlesside,WV,13486,6980711065,johncrawford@example.org,http://www.aguilar.com/,"Mo - Fr 7:00 - 18:00, Sa - Su Closed"
Johnsonchester University Medical Group,3935 Gregory Unions Suite 690,Johnsonchester,MP,18701,5931263392,marymeyer@example.net,http://schultz.com/,"Mo - Fr 7:00 - 17:00, Sa - Su Closed"
New Suzanne Group,745 Tiffany Village,New Suzanne,AL,84705,8698451736,brandonbradford@example.net,http://www.dunn.com/,Mo - Su 9:00 - 16:00
Brownville Medical Center,63534 Franco Port,Brownville,VA,01038,6849818223,fishermalik@example.org,http://www.hicks.org/,Mo - Su 7:00 - 16:00
New Kathleenside Medical Center,7601 Scott Cape Suite 785,New Kathleenside,TN,13055,6657770829,morajennifer@example.com,https://www.knox.org/,"Mo - Fr 8:00 - 18:00, Sa - Su Closed"
Lehaven Clinic,6425 Jessica Shores Suite 173,Lehaven,RI,63698,2630056020,michellesmith@example.org,https://www.hamilton.com/,"Mo - Fr 10:00 - 17:00, Sa - Su Closed"
North Timothy Medical Center,5632 Garcia Glens Suite 934,North Timothy,TN,99470,1573956529,lisahouston@example.com,https://www.ingram.net/,Mo - Su 10:00 - 19:00
North Ianmouth Health Center,707 Dillon Drives Suite 313,North Ianmouth,GU,36813,9539893513,cwilliams@example.org,http://www.rich.com/,"Mo - Fr 7:00 - 16:00, Sa - Su Closed"
Diazmouth Group,4711 Kristen Turnpike,Diazmouth,WV,68605,8134207642,acarter@example.com,https://www.hamilton-smith.com/,"Mo - Fr 9:00 - 19:00, Sa - Su Closed"
West Charles University Medical Group,764 Carol Center Suite 571,West Charles,NE,42251,9832973800,mary28@example.com,http://zimmerman.com/,Mo - Su 7:00 - 18:00
New Jason Medical Center,5856 Rivera Village,New Jason,IL,56391,2054677783,robertwiley@example.com,https://turner.biz/,"Mo - Fr 8:00 - 17:00, Sa - Su Closed"
Ingrambury Clinic,6107 Yates Villages Apt. 407,Ingrambury,GA,48966,8094163187,bjenkins@example.net,https://rogers.org/,Mo - Su 7:00 - 16:00
Sueside Group,327 Vincent Stravenue Apt. 405,Sueside,IA,95236,5141777335,garciamichael@example.net,https://weber.biz/,Mo - Su 9:00 - 19:00
Bretthaven Clinic,88793 Nancy Roads,Bretthaven,GU,90918,5712956661,kimberly83@example.org,http://www.rhodes.biz/,"Mo - Fr 9:00 - 16:00, Sa - Su Closed"
South Ginaview University Medical Group,24370 Thompson Crossing Apt. 934,South Ginaview,MA,27040,2417435108,vickirogers@example.com,http://rodriguez.biz/,"Mo - Fr 9:00 - 16:00, Sa - Su Closed"
East Dana Health,672 Murphy Street,East Dana,DE,88746,1624209493,wongmelissa@example.net,http://www.woodard.com/,Mo - Su 8:00 - 16:00
Kennethhaven Memorial Hospital,58622 Valdez Underpass Apt. 881,Kennethhaven,CT,67441,3081298606,carterjessica@example.org,http://www.bowers.com/,"Mo - Fr 10:00 - 17:00, Sa - Su Closed"
West Mary Clinic,5092 Lambert Throughway,West Mary,NY,67536,4430014543,scott36@example.org,http://alvarado.info/,Mo - Su 9:00 - 16:00
New Justin Clinic,446 Heather River Apt. 850,New Justin,VA,04957,7231406041,paige01@example.net,http://stein.com/,Mo - Su 9:00 - 17:00
Carterton University Medical Group,5592 Nathaniel Vista Apt. 070,Carterton,PA,41024,4565698879,foxrichard@example.net,http://nelson.com/,Mo - Su 7:00 - 17:00
Jeremymouth Medical,225 Michelle Mission Suite 687,Jeremymouth,AR,52844,2001963492,mmejia@example.com,https://montgomery.biz/,"Mo - Fr 9:00 - 17:00, Sa - Su Closed"
Jenniferside Clinic,34713 Johnson Ways,Jenniferside,SD,38150,4208870742,petersonbrandi@example.com,http://stein.com/,"Mo - Fr 10:00 - 19:00, Sa - Su Closed"
Port Aaron Medical,04081 Victoria Tunnel Apt. 277,Port Aaron,SC,72932,2458569131,williamskendra@example.net,https://byrd-rasmussen.com/,"Mo - Fr 10:00 - 18:00, Sa - Su Closed"
Mossfort Memorial Hospital,363 Richards Parkway Suite 654,Mossfort,ME,19773,1985613604,huntertracey@example.org,http://www.frost-woods.com/,Mo - Su 7:00 - 19:00
Westville Health Center,55118 Reid Fort Suite 116,Westville,TX,77004,1730587562,amanda81@example.com,http://www.sanders.org/,Mo - Su 9:00 - 17:00
Jacobtown Group,1891 Perez Ports Suite 211,Jacobtown,FM,60739,3084577482,rgraves@example.com,http://castillo-montgomery.com/,"Mo - Fr 7:00 - 16:00, Sa - Su Closed"
Bestland Clinic,6548 Schwartz Place,Bestland,CO,69285,8412294439,kbell@example.net,https://combs-marshall.com/,Mo - Su 9:00 - 19:00
New Christopherton Clinic,12273 Joseph Cove Suite 972,New Christopherton,GU,06522,9147963967,heathmark@example.com,https://white.com/,"Mo - Fr 9:00 - 17:00, Sa - Su Closed"
South Stevebury Group,35245 Zachary Court Apt. 945,South Stevebury,OH,77394,8230411653,harrisdavid@example.net,http://braun.info/,Mo - Su 9:00 - 17:00
Sarahfurt Health,4616 Christopher Trafficway Suite 070,Sarahfurt,WI,27806,2721186543,yolandajones@example.com,https://www.romero-figueroa.com/,Mo - Su 10:00 - 16:00
South Jessicatown Medical,84004 Ashlee Dale,South Jessicatown,ME,37662,9413353865,lori75@example.com,https://merritt.info/,"Mo - Fr 8:00 - 16:00, Sa - Su Closed"
West Josephstad Group,653 Douglas Square,West Josephstad,CO,87490,6417479717,abigail57@example.org,http://perez.info/,Mo - Su 7:00 - 19:00
North Mary Clinic,785 Rodgers Skyway Suite 013,North Mary,DE,51550,2083442308,moorenicholas@example.org,https://www.hines-james.com/,Mo - Su 9:00 - 17:00
Reginaport Health Center,493 Cheryl Glen,Reginaport,CA,84590,4615716798,nicole81@example.org,https://allen.com/,Mo - Su 9:00 - 17:00
South Prestontown Medical Center,702 Ashley Walks Apt. 534,South Prestontown,ME,02130,6687773849,cathy36@example.com,http://www.hayes.com/,"Mo - Fr 8:00 - 16:00, Sa - Su Closed"
Dennisville University Medical Group,190 Christopher Mills Apt. 792,Dennisville,MO,73569,4513978691,rochadana@example.org,https://townsend.com/,"Mo - Fr 9:00 - 16:00, Sa - Su Closed"
Lake Emily Medical,92170 Martinez Point,Lake Emily,MA,99328,6861574797,vwoods@example.org,http://chavez-graham.com/,Mo - Su 7:00 - 17:00
Sabrinamouth Clinic,7067 Gabrielle Pike Suite 285,Sabrinamouth,KY,69938,6380427857,davidpowell@example.com,https://crawford.com/,"Mo - Fr 7:00 - 18:00, Sa - Su Closed"
Jonathontown Health Center,4317 Jill Shores,Jonathontown,SD,50910,3311995777,morriswilliam@example.net,http://www.williams.com/,Mo - Su 9:00 - 17:00
North Loriborough Medical Clinic,29030 Seth Passage Apt. 104,North Loriborough,MI,80523,4076127621,fosterrandy@example.net,https://www.wilson.info/,"Mo - Fr 8:00 - 18:00, Sa - Su Closed"
Port Tracifurt Clinic,6629 Jason Mills,Port Tracifurt,NV,61960,5709238872,melissa39@example.net,http://cunningham.info/,Mo - Su 9:00 - 18:00
Millerbury Clinic,027 Dylan Prairie,Millerbury,UT,06982,4649817657,gthomas@example.org,http://www.murray.com/,"Mo - Fr 7:00 - 17:00, Sa - Su Closed"
Port Bryan University Medical Group,49647 Thompson Dam Suite 031,Port Bryan,MP,63962,3389328093,jonesmelissa@example.net,http://harvey-coffey.info/,"Mo - Fr 7:00 - 19:00, Sa - Su Closed"
West Colton Medical Clinic,68671 Schneider Course Suite 636,West Colton,AL,68716,7284336199,rebecca39@example.org,https://www.wright-jones.biz/,"Mo - Fr 8:00 - 19:00, Sa - Su Closed"
Port Dennis Medical,087 Powell Station Suite 499,Port Dennis,UT,10989,5726271871,michael28@example.com,https://www.dalton-gardner.net/,Mo - Su 7:00 - 19:00
Matthewview Medical,9411 Mitchell Underpass,Matthewview,HI,58343,4041092810,kcarey@example.org,https://allen.com/,Mo - Su 10:00 - 17:00
Deborahburgh University Medical Group,813 Michael Cliffs,Deborahburgh,PR,83616,1743731541,obrown@example.com,http://www.chang-lopez.biz/,"Mo - Fr 10:00 - 19:00, Sa - Su Closed"
Schroedershire Health Center,4951 Robert Stream Apt. 314,Schroedershire,IL,13656,5323167941,curtis19@example.com,http://www.lyons.biz/,Mo - Su 8:00 - 16:00
Lake Jamie Medical,301 Smith Manor,Lake Jamie,MI,90893,3408331747,tiffany07@example.org,https://medina.com/,"Mo - Fr 10:00 - 16:00, Sa - Su Closed"
Lake Catherineburgh Medical Center,9848 Gonzalez Tunnel,Lake Catherineburgh,AR,57405,9292988083,veronica92@example.net,https://www.hoffman-baker.com/,Mo - Su 7:00 - 16:00
Walterberg University Medical Group,1928 Chad Via,Walterberg,NY,06745,2022307437,whitneyjennifer@example.com,https://www.miller.com/,Mo - Su 7:00 - 18:00
Ochoaville Health Center,3395 Ellison Valley Suite 887,Ochoaville,FM,62014,7289632546,toddellis@example.com,http://www.riley.com/,Mo - Su 9:00 - 17:00
Lake Frank Clinic,34802 Matthew Drive,Lake Frank,TN,34905,8080820084,stephenjohnson@example.net,https://brown.biz/,"Mo - Fr 7:00 - 17:00, Sa - Su Closed"
Jodimouth Medical Clinic,96837 Jennifer Inlet,Jodimouth,MT,99373,7553096720,nancyleon@example.net,http://www.johnson-robinson.org/,Mo - Su 10:00 - 17:00
Port Williammouth Health Center,88098 Miller Grove Apt. 825,Port Williammouth,MT,10034,6345431568,nathancolon@example.com,http://www.rogers.org/,Mo - Su 8:00 - 16:00
Smithfort Health,6526 Robert Well Suite 023,Smithfort,DE,33292,6809803657,castillotony@example.net,https://coleman.com/,"Mo - Fr 9:00 - 17:00, Sa - Su Closed"
Michaelshire Clinic,154 Philip Locks,Michaelshire,DE,50813,3198501482,vwilson@example.org,http://www.roy-williams.com/,Mo - Su 9:00 - 18:00
West Samantha Medical Center,11149 Potts Summit Apt. 534,West Samantha,OR,35608,3604684346,joelbarker@example.com,https://chandler.com/,"Mo - Fr 10:00 - 19:00, Sa - Su Closed"
Rodriguezview University Medical Group,270 Michael Mountain,Rodriguezview,NH,41408,9710862016,timothy13@example.net,https://sexton.info/,"Mo - Fr 7:00 - 18:00, Sa - Su Closed"
Crystalfurt Health Center,531 Sawyer Drive Suite 989,Crystalfurt,GA,46644,2662601108,robinsonrobert@example.com,https://www.long.info/,Mo - Su 9:00 - 18:00
Nancybury University Medical Group,4569 Walker Inlet,Nancybury,MT,27736,5408737513,markgomez@example.org,https://lewis.com/,"Mo - Fr 9:00 - 18:00, Sa - Su Closed"
Davisport Group,513 Becky Causeway Suite 491,Davisport,NH,40626,5842031248,cooktimothy@example.net,https://www.baird.info/,"Mo - Fr 7:00 - 19:00, Sa - Su Closed"
Annettebury Health,65340 Jenna Mountains,Annettebury,LA,55804,3936333019,johnsonbrian@example.org,https://reynolds.com/,Mo - Su 9:00 - 17:00
Laurenland Health Center,226 Nathan Underpass,Laurenland,WI,98800,4234952150,seth09@example.net,http://www.lee-norton.biz/,Mo - Su 8:00 - 18:00
Lake Timothychester Medical,433 Lyons Throughway,Lake Timothychester,FL,06648,7050440961,markgibson@example.org,https://www.richard.biz/,Mo - Su 8:00 - 16:00
Maryview University Medical Group,1813 Connor Way,Maryview,NH,57705,1357230644,imorgan@example.net,https://miller.info/,Mo - Su 7:00 - 18:00
New Rachelborough Memorial Hospital,094 Lewis Isle,New Rachelborough,ND,38497,5303800459,andrew47@example.com,http://www.morrison-nelson.com/,"Mo - Fr 10:00 - 18:00, Sa - Su Closed"
West Meganshire University Medical Group,46422 Michelle Lights,West Meganshire,MA,47538,8531630030,sanfordchristopher@example.com,https://jackson.biz/,Mo - Su 10:00 - 19:00
West Craig Health Center,133 Xavier Harbor Suite 650,West Craig,UT,10489,7683404582,rebeccarichardson@example.org,http://www.morales.org/,Mo - Su 9:00 - 18:00
Port Robyn Medical,657 Miranda Gardens Suite 301,Port Robyn,NY,93891,4993730923,paul60@example.org,http://www.brown.net/,"Mo - Fr 7:00 - 19:00, Sa - Su Closed"
Elizabethstad Memorial Hospital,672 Lin Hills Suite 573,Elizabethstad,MN,15545,7632251702,wilkinsmelissa@example.com,http://www.turner.org/,Mo - Su 8:00 - 16:00
New Marissaport Medical Center,29353 Sullivan Mission,New Marissaport,OK,10738,2882329730,edwardsmarissa@example.com,https://www.hodge-harris.com/,"Mo - Fr 10:00 - 18:00, Sa - Su Closed"
Lopezburgh Medical Clinic,6564 Hill Lane Apt. 539,Lopezburgh,WY,36289,5450588735,fbest@example.com,http://carter.com/,"Mo - Fr 8:00 - 17:00, Sa - Su Closed"
Robertville Health Center,29301 Andrews Oval,Robertville,MP,39244,7301554640,meyerjason@example.org,http://douglas.com/,"Mo - Fr 9:00 - 17:00, Sa - Su Closed"
South Timothyview Health Center,858 Randall Isle,South Timothyview,IL,95771,8098260909,nhill@example.net,https://www.fernandez.com/,Mo - Su 8:00 - 18:00
East Michelle Health,195 Erin Stravenue Suite 516,East Michelle,NY,75099,2660096402,natalienichols@example.org,https://www.cuevas-cook.com/,Mo - Su 10:00 - 17:00
New Anthonyburgh Medical Clinic,3359 Andrew Streets,New Anthonyburgh,CO,23212,4037454242,phamjennifer@example.org,https://gonzalez-lee.biz/,"Mo - Fr 7:00 - 18:00, Sa - Su Closed"
Brittneybury Group,342 Smith Via,Brittneybury,GU,10682,1493121253,kjohnson@example.com,http://mcdonald-horton.info/,Mo - Su 8:00 - 19:00
Payneside Group,470 Justin Lock,Payneside,GA,43580,2205450390,richard24@example.com,http://www.clark.net/,Mo - Su 9:00 - 16:00
Davidfurt Health,579 Matthews Bridge Suite 791,Davidfurt,IA,63754,5940149101,amandafields@example.com,https://www.perry-evans.com/,Mo - Su 9:00 - 19:00
Rebeccafort Medical Center,4553 Smith Meadow,Rebeccafort,MP,37727,3284890543,scottscott@example.org,https://phillips.com/,"Mo - Fr 8:00 - 19:00, Sa - Su Closed"
Mirandaberg Health,2715 James Shore Apt. 053,Mirandaberg,TX,02799,4679648262,dylan55@example.com,https://www.lopez-holland.com/,"Mo - Fr 10:00 - 19:00, Sa - Su Closed"
West Raven Medical,684 Alicia Branch Suite 834,West Raven,UT,33840,4251465875,alexandra59@example.org,http://reid-mendez.com/,"Mo - Fr 8:00 - 16:00, Sa - Su Closed"
Lake Antonio Clinic,0500 Rachel Crescent Suite 493,Lake Antonio,AK,42767,2655571581,kathryn31@example.com,http://wood.org/,Mo - Su 8:00 - 19:00
Cochranberg Medical,703 Tina Court,Cochranberg,MT,88196,1268757742,balvarez@example.org,http://www.casey.com/,Mo - Su 10:00 - 16:00
Lake Jessemouth Medical,3016 Chelsey Vista,Lake Jessemouth,KS,11848,7364359795,jessicamelendez@example.com,http://stokes.info/,"Mo - Fr 9:00 - 16:00, Sa - Su Closed"
South Ericmouth Medical Clinic,9738 Suzanne Mountain Apt. 589,South Ericmouth,UT,79471,8169187358,evanscarolyn@example.net,https://scott.com/,"Mo - Fr 8:00 - 18:00, Sa - Su Closed"
South Angelaburgh Health,812 Matthew Mountains,South Angelaburgh,GU,99679,8674971380,sprice@example.com,https://www.thompson.biz/,"Mo - Fr 10:00 - 16:00, Sa - Su Closed"
Montgomeryhaven Clinic,987 Payne Common,Montgomeryhaven,CO,81519,6836412226,josephmorales@example.net,http://lutz.net/,Mo - Su 9:00 - 16:00
New Danielle Group,13279 Barnes Radial Suite 353,New Danielle,GA,89975,6089209736,laurabenton@example.org,http://www.davis-lee.com/,"Mo - Fr 9:00 - 17:00, Sa - Su Closed"
Maldonadoville Memorial Hospital,9490 Fleming Mountain,Maldonadoville,MT,68438,8118386163,wcastro@example.net,http://www.bailey.com/,"Mo - Fr 7:00 - 16:00, Sa - Su Closed"
Elizabethville Health,2540 Johnson Burgs,Elizabethville,NY,29903,4194269700,charles90@example.org,https://www.mitchell.com/,"Mo - Fr 8:00 - 18:00, Sa - Su Closed"
South Nicoleborough Memorial Hospital,9896 Jones Hill Apt. 140,South Nicoleborough,AZ,52958,4921036922,pjackson@example.net,http://www.holt.org/,Mo - Su 10:00 - 18:00
Hughesville Medical,95401 Cox Bridge,Hughesville,MI,69745,6175556001,nicholashowell@example.org,http://moreno-lee.com/,Mo - Su 8:00 - 18:00
West Brian Medical Clinic,256 Cory Stream,West Brian,AZ,81820,2236833432,powerspaula@example.net,https://simmons.org/,"Mo - Fr 7:00 - 19:00, Sa - Su Closed"
Lake Kenneth Medical Clinic,8861 Richardson Drive Suite 862,Lake Kenneth,MA,58539,9386828821,vcosta@example.org,https://valdez-dunn.biz/,Mo - Su 8:00 - 16:00
New Tara Group,78168 Sexton Creek,New Tara,SC,52099,6364806520,richard78@example.org,http://woods.net/,"Mo - Fr 8:00 - 18:00, Sa - Su Closed"
South Benjamin Clinic,01622 Copeland Mall,South Benjamin,AR,90534,1367056438,ysmall@example.com,https://www.flores-mcgee.com/,"Mo - Fr 7:00 - 17:00, Sa - Su Closed"
Brittanychester Clinic,14721 Elizabeth Drive Apt. 665,Brittanychester,NJ,96905,6649643133,caitlyn14@example.com,http://www.bridges.com/,"Mo - Fr 7:00 - 18:00, Sa - Su Closed"
Lake Megan Health,931 Harmon Shoal Suite 001,Lake Megan,VT,10869,7227545506,swilson@example.net,http://www.bush-bautista.com/,"Mo - Fr 10:00 - 16:00, Sa - Su Closed"
Reyesville Health Center,826 Diana Lake Suite 561,Reyesville,AS,92065,3007364338,timrangel@example.net,http://www.green-gibson.info/,Mo - Su 7:00 - 16:00
West Melissa Clinic,73224 Smith Flat Apt. 520,West Melissa,GU,56273,2543860193,ericdiaz@example.org,https://gallegos-carpenter.info/,"Mo - Fr 8:00 - 17:00, Sa - Su Closed"
Lake Bruce Clinic,17348 Cummings Parkways,Lake Bruce,MP,21378,6256663651,madisoncarroll@example.org,http://johnson-cooper.net/,"Mo - Fr 7:00 - 16:00, Sa - Su Closed"
East Melissafurt Health Center,454 Hamilton Parks,East Melissafurt,VA,25185,9649659944,guy64@example.com,http://white.com/,Mo - Su 9:00 - 17:00
South Nathan Health Center,143 Gonzalez Island Apt. 069,South Nathan,OR,21465,4097314359,greggcontreras@example.com,http://miller-ayala.com/,Mo - Su 9:00 - 18:00
West Sandraburgh Memorial Hospital,203 Nathan Island,West Sandraburgh,AR,03183,3715387139,rachel18@example.org,https://www.blanchard-miller.com/,Mo - Su 8:00 - 19:00
Lake Danny Memorial Hospital,71889 Marilyn Vista Apt. 498,Lake Danny,AZ,08048,2204070683,dunnpaul@example.com,http://www.neal-hatfield.org/,Mo - Su 7:00 - 16:00
South Eugene Medical Center,971 Bowen Squares Apt. 032,South Eugene,CO,14205,2037439089,mark99@example.com,https://www.johnson.biz/,"Mo - Fr 10:00 - 18:00, Sa - Su Closed"
Toniside Clinic,9590 Paul Ways,Toniside,VT,51203,7369637011,williamskelly@example.org,http://forbes-mcdonald.org/,Mo - Su 10:00 - 16:00
East Ryanburgh Health Center,61439 Lowe Squares Apt. 960,East Ryanburgh,GA,64306,7263930573,higginsdenise@example.org,http://www.mcguire.info/,Mo - Su 7:00 - 18:00
Jenniferhaven Clinic,06137 Washington Glen Apt. 408,Jenniferhaven,SC,90229,9779192303,snelson@example.org,http://hoffman.net/,Mo - Su 9:00 - 16:00
North Zacharyberg Health,590 Hall Club,North Zacharyberg,WV,37880,6137930297,tyler79@example.com,http://rogers.com/,"Mo - Fr 9:00 - 17:00, Sa - Su Closed"
South William University Medical Group,6280 Jones Roads Suite 041,South William,OR,24153,8131319459,phernandez@example.net,https://www.stanton-jordan.com/,"Mo - Fr 8:00 - 17:00, Sa - Su Closed"
Richardstad Health Center,6641 Christy Lodge Suite 908,Richardstad,CO,01934,9131720564,sjones@example.com,http://williams.com/,Mo - Su 8:00 - 16:00
Peterstad Medical Clinic,73760 Michael Dale,Peterstad,SC,53822,7273043662,diane38@example.com,https://russell-gomez.com/,Mo - Su 8:00 - 16:00
North Omarton Clinic,6917 Guerrero Hollow Apt. 122,North Omarton,TX,01736,6543227486,jessicahamilton@example.net,http://sloan.com/,Mo - Su 9:00 - 19:00
New Amy Clinic,2222 Nichols Flats Suite 374,New Amy,GU,93874,6384936766,othompson@example.com,http://arnold.com/,Mo - Su 10:00 - 17:00
North Manuel Health Center,7147 Ramirez Bypass,North Manuel,NC,17769,2977209992,kconway@example.org,http://www.anderson.com/,Mo - Su 9:00 - 18:00
Bullockshire University Medical Group,453 Tony River,Bullockshire,GU,51334,9317748584,panderson@example.net,http://patel-ware.com/,Mo - Su 8:00 - 16:00
New Jeremymouth Medical,34736 Barry View,New Jeremymouth,NE,81954,9779806311,harrisdon@example.com,https://www.hoffman-forbes.net/,Mo - Su 10:00 - 18:00
Lisabury Memorial Hospital,7775 Barbara Valley,Lisabury,GU,48358,3648369092,sheryljenkins@example.org,http://www.wallace.com/,Mo - Su 10:00 - 19:00
Nicolefort Health Center,12437 Sean Crossing Suite 106,Nicolefort,MD,49802,1209675136,wilsonhannah@example.net,http://www.chan.com/,"Mo - Fr 9:00 - 16:00, Sa - Su Closed"
South Wandaview Group,013 Richard Locks,South Wandaview,ND,71220,5917050627,djohnson@example.net,https://www.russell.com/,"Mo - Fr 10:00 - 17:00, Sa - Su Closed"
East Timothystad Group,2560 Alvarado Turnpike Apt. 501,East Timothystad,PR,31848,9755093727,kellyballard@example.org,http://roberts.biz/,"Mo - Fr 8:00 - 17:00, Sa - Su Closed"
Lake Austin Medical Clinic,19396 Houston Pass Suite 723,Lake Austin,FM,17242,1916918296,bmoore@example.org,http://www.thompson.biz/,Mo - Su 10:00 - 18:00
Kimberlyhaven Health Center,7398 Taylor Cape,Kimberlyhaven,PW,53917,3170983160,amyfarrell@example.net,https://rivera-sims.org/,"Mo - Fr 10:00 - 18:00, Sa - Su Closed"
Port Paigeburgh Medical,84752 Justin Circle,Port Paigeburgh,CO,64351,5675426802,donnabrown@example.org,http://www.johnson.com/,"Mo - Fr 8:00 - 16:00, Sa - Su Closed"
Gallowayburgh Health Center,237 Lawrence Trail,Gallowayburgh,MA,06999,3548746390,harperchristopher@example.net,http://www.santos.org/,Mo - Su 10:00 - 19:00
South Christopher Memorial Hospital,9403 Adrian Ways,South Christopher,KY,62783,3038171069,margaretwest@example.org,http://www.scott.com/,"Mo - Fr 9:00 - 16:00, Sa - Su Closed"
East Amanda Medical,066 Walker Shores Suite 254,East Amanda,TX,00644,4248951531,lisaritter@example.org,https://www.wright.com/,"Mo - Fr 9:00 - 19:00, Sa - Su Closed"
New Cynthia Medical,29385 Gabriella Neck,New Cynthia,GA,04129,8176453689,changjohn@example.net,http://oconnor.com/,"Mo - Fr 9:00 - 17:00, Sa - Su Closed"
North Matthew Medical Clinic,71749 Sergio Wall Suite 995,North Matthew,CO,17497,2980805542,gdavis@example.com,http://www.garcia.biz/,Mo - Su 10:00 - 19:00
South Faithhaven Memorial Hospital,83530 Harper Viaduct,South Faithhaven,VI,05615,4625907209,nwhitney@example.net,https://www.hamilton.net/,Mo - Su 8:00 - 19:00
East Williamstad Health Center,2299 Gray Extensions,East Williamstad,RI,43262,6894159389,dgibson@example.com,http://leblanc.info/,Mo - Su 10:00 - 19:00
North Donnabury Group,01584 Brock Oval Apt. 160,North Donnabury,PA,96283,1025373036,andrewsandrew@example.org,https://kelly.com/,"Mo - Fr 10:00 - 17:00, Sa - Su Closed"
Shawmouth Memorial Hospital,834 Wilcox Mews,Shawmouth,TN,16716,9002935891,lisaross@example.net,https://jones.com/,Mo - Su 10:00 - 19:00
Robinsonfort Clinic,9994 Thornton Greens,Robinsonfort,VI,26247,5675964520,maddenjoy@example.com,https://www.reed.com/,Mo - Su 8:00 - 17:00
Whitefort Medical Center,352 Adams View,Whitefort,DE,22696,5966655563,melissagillespie@example.com,http://esparza.com/,"Mo - Fr 8:00 - 16:00, Sa - Su Closed"
Lake Jennifer Medical Clinic,147 Walker Manor,Lake Jennifer,IN,50516,1088846628,djohnson@example.org,http://ramirez.com/,Mo - Su 8:00 - 19:00
Tylerfurt Medical Center,7145 Hernandez Stream,Tylerfurt,AS,91599,4385612672,catherinebennett@example.org,https://www.collins.org/,"Mo - Fr 8:00 - 19:00, Sa - Su Closed"
Hollandhaven Memorial Hospital,69914 Suzanne Burg,Hollandhaven,CO,49159,7443047140,kelly23@example.com,https://jackson.org/,Mo - Su 9:00 - 19:00
Mooremouth Health,244 Griffin Junctions,Mooremouth,UT,33018,8201972767,mariaellis@example.org,http://moses.com/,"Mo - Fr 9:00 - 17:00, Sa - Su Closed"
West Susanstad University Medical Group,412 Meyers Mount,West Susanstad,MI,07054,6443493309,kentkayla@example.org,http://www.gardner-hill.net/,"Mo - Fr 9:00 - 19:00, Sa - Su Closed"
South Seanland Medical,1588 Henry Mountain Suite 263,South Seanland,NJ,91815,9843869082,riverajohn@example.com,http://franco.com/,"Mo - Fr 9:00 - 17:00, Sa - Su Closed"
